age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,previous,poutcome,Target,age_group
41,0,1,0,0,0,1,0,0,184,2,1,0,0,4
33,1,1,0,0,-457,1,1,0,128,1,1,0,0,3
52,7,0,0,0,432,1,1,0,44,4,0,3,0,6
35,7,1,1,0,347,1,0,0,282,4,0,3,0,3
50,0,0,1,1,2405,1,0,0,114,1,8,0,0,6
30,1,1,1,0,5903,1,0,0,231,1,1,0,0,2
36,4,2,2,0,7506,1,0,0,839,2,1,2,1,3
38,9,2,1,0,1255,1,0,0,120,1,4,0,0,4
47,0,1,0,0,31,1,0,0,50,1,1,0,0,5
30,7,2,0,0,411,1,0,0,457,1,1,1,0,2
32,1,2,1,1,-206,1,0,0,148,1,0,3,0,2
46,2,1,2,0,0,1,1,0,37,1,0,3,0,5
31,1,2,3,1,17,1,0,0,72,1,0,3,0,2
34,9,2,1,0,827,1,0,0,254,1,4,0,0,3
42,1,2,0,0,-95,1,0,0,204,1,0,3,0,4
33,7,2,2,0,1268,1,0,0,451,1,1,1,0,3
30,1,2,1,0,-110,1,0,0,428,1,0,3,0,2
46,4,1,1,0,-27,1,0,0,289,1,0,3,0,5
35,1,1,1,0,80,1,1,0,317,1,1,0,0,3
27,10,2,1,0,0,1,0,0,153,1,0,3,0,1
45,9,1,1,0,115,1,0,0,108,1,0,3,0,5
32,1,1,1,0,290,1,0,0,150,1,0,3,0,2
37,4,2,2,0,102,1,0,0,445,1,2,0,1,3
33,1,2,1,0,5137,1,0,0,123,1,0,3,0,3
38,6,2,1,0,592,0,0,0,275,1,0,3,0,4
27,9,2,1,0,0,1,0,0,176,1,0,3,0,1
31,0,1,1,0,223,0,0,0,297,1,0,3,0,2
34,0,2,1,0,69,1,0,1,92,3,4,1,0,3
27,1,2,1,1,-233,1,0,0,728,1,0,3,0,1
50,9,0,1,0,636,1,0,0,127,2,23,1,0,6
27,9,2,1,0,2,1,1,0,554,2,1,0,1,1
48,4,1,2,0,586,1,1,0,179,2,0,3,0,6
45,4,1,2,0,-192,1,0,0,138,3,0,3,0,5
32,0,1,1,0,552,1,0,0,98,2,0,3,0,2
42,2,1,0,0,558,1,0,0,186,2,0,3,0,4
53,4,0,1,0,28,1,0,0,135,2,1,0,0,7
29,9,2,2,0,2203,1,0,0,1131,2,0,3,0,2
45,10,0,1,0,728,1,1,0,156,2,1,0,0,5
32,0,1,1,0,752,1,0,0,519,2,5,0,1,2
25,7,2,1,0,-121,1,0,0,343,2,0,3,0,1
29,9,2,2,0,183,1,1,0,64,1,2,0,0,2
22,8,2,1,0,310,1,0,0,903,2,1,1,0,0
29,4,2,2,0,471,1,0,0,106,1,0,3,0,2
41,9,2,1,0,2242,1,0,0,459,4,0,3,0,4
35,7,0,1,0,-33,0,1,0,109,1,0,3,0,3
35,2,2,2,0,1416,1,0,0,100,1,12,1,0,3
33,4,2,1,0,802,1,0,0,47,1,0,3,0,3
34,1,1,2,0,748,1,1,0,161,1,0,3,0,3
30,9,2,2,0,3,1,0,0,45,2,2,0,0,2
47,1,1,1,0,-216,1,0,0,197,1,3,0,0,5
49,4,1,1,0,99,1,0,0,687,2,1,0,1,6
37,1,2,0,1,21,0,0,0,231,2,0,3,0,3
39,4,2,2,0,0,0,0,0,389,2,0,3,0,4
55,1,1,0,0,663,1,0,0,230,1,0,3,0,7
30,2,1,0,0,501,1,1,0,323,2,0,3,0,2
36,7,1,1,0,22,1,0,0,125,2,0,3,0,3
36,1,2,1,0,111,1,0,0,174,3,0,3,0,3
34,7,0,1,0,991,1,0,0,89,1,1,0,0,3
38,9,1,1,0,1016,1,1,0,74,2,4,0,0,4
28,0,2,1,0,177,1,1,0,150,1,0,3,0,2
37,4,2,2,0,1517,0,1,0,60,1,0,3,0,3
29,0,2,1,0,266,1,0,0,540,1,0,3,1,2
34,4,1,2,0,2640,1,0,0,181,1,0,3,0,3
32,1,2,0,0,18,1,1,0,305,1,0,3,0,2
32,9,2,1,1,-92,1,0,0,139,1,1,1,0,2
37,10,1,1,0,4969,1,0,0,169,1,0,3,0,3
29,9,2,2,0,-803,1,1,0,827,1,9,0,0,2
44,1,1,1,0,-225,1,0,0,319,2,0,3,0,5
42,1,0,1,0,1491,1,0,0,203,2,2,0,0,4
32,4,2,2,0,-248,1,1,0,109,1,20,1,0,2
35,4,2,2,0,1494,1,0,0,311,1,2,2,0,3
44,7,1,1,0,1872,1,0,0,175,1,3,0,0,5
34,2,2,1,0,339,1,0,0,110,2,2,0,0,3
26,2,1,2,0,37,1,1,0,207,1,2,0,0,1
38,4,1,2,0,4293,1,0,0,92,2,2,0,0,4
32,1,1,1,0,678,1,0,0,147,1,0,3,0,2
28,10,2,2,0,1010,1,0,0,911,1,2,0,0,2
49,9,2,1,0,571,1,0,0,321,1,0,3,0,6
35,4,2,1,0,83,1,0,0,90,1,0,3,0,3
36,4,1,2,0,222,1,0,0,317,1,2,0,0,3
29,0,2,1,0,305,1,0,0,138,2,0,3,0,2
26,1,2,1,0,191,1,0,0,550,1,0,3,1,1
29,7,2,1,0,79,1,0,0,811,1,3,1,0,2
54,1,1,0,0,162,1,0,0,184,1,0,3,0,7
48,7,1,1,0,2597,1,0,0,182,2,1,0,0,6
32,9,0,1,0,3345,1,0,0,118,1,3,0,0,2
38,3,0,0,0,0,1,1,0,79,2,7,0,0,4
26,1,2,0,0,-295,1,0,0,138,1,0,3,0,1
49,7,2,1,0,6882,1,0,0,482,2,0,3,0,6
34,6,1,0,0,252,1,1,0,654,1,0,3,0,3
52,1,1,0,0,230,1,0,0,198,2,2,0,0,6
30,0,2,1,0,609,1,0,0,145,1,0,3,0,2
50,0,1,0,0,458,1,0,0,116,2,1,0,0,6
33,1,1,0,1,-542,1,0,0,116,2,0,3,0,3
29,1,2,1,0,114,1,0,0,500,1,0,3,0,2
49,7,1,0,0,0,1,0,0,445,2,3,0,1,6
42,9,2,1,0,568,1,0,0,311,2,2,0,0,4
34,2,1,2,0,842,1,0,0,141,2,0,3,0,3
39,9,0,1,0,530,1,1,0,68,1,0,3,0,4
36,9,1,1,0,-78,1,0,0,346,1,0,3,0,3
32,9,1,1,0,-360,1,0,0,131,2,2,0,0,2
37,4,0,2,0,503,1,0,0,220,1,0,3,0,3
33,1,1,0,0,289,1,0,0,309,1,4,0,0,3
47,6,1,2,0,2303,1,0,0,323,2,1,0,0,5
32,9,1,1,0,557,1,0,0,91,2,0,3,0,2
38,4,1,2,0,-1884,1,0,0,82,2,1,0,0,4
35,1,0,0,0,4401,1,0,0,316,2,4,0,0,3
23,8,2,1,0,834,1,0,0,283,3,0,3,0,1
37,4,2,2,0,509,1,0,0,133,1,0,3,0,3
31,1,2,1,0,-190,1,0,0,127,2,0,3,0,2
35,4,1,2,0,272,1,0,0,251,4,2,0,0,3
29,0,2,1,0,27,1,0,0,754,1,0,3,1,2
37,4,1,2,0,0,1,0,0,84,2,3,0,0,3
34,0,1,1,0,-429,1,0,0,320,1,0,3,0,3
37,7,1,0,1,-483,1,1,0,222,2,3,0,0,3
28,1,2,1,0,524,1,0,0,554,2,0,3,1,2
32,1,1,1,0,130,1,0,0,302,2,0,3,0,2
31,9,2,1,0,0,1,0,0,239,3,0,3,0,2
60,4,1,2,0,5990,1,0,0,396,3,0,3,1,8
38,9,1,2,0,1,1,0,0,250,2,0,3,0,4
36,7,1,2,0,260,1,0,0,167,3,2,0,0,3
54,0,1,1,0,614,1,0,0,322,2,2,0,0,7
35,4,2,2,0,2576,1,1,0,136,3,4,0,0,3
35,1,1,0,0,623,1,0,0,97,2,0,3,0,3
37,0,1,2,0,828,1,0,0,206,2,1,0,0,3
36,9,2,1,0,634,1,0,0,281,2,2,0,0,3
27,8,2,1,0,3096,1,0,1,62,4,1,0,0,1
35,2,1,2,0,355,1,0,0,183,2,1,0,0,3
33,4,1,2,0,5289,1,0,0,487,2,0,3,0,3
33,4,2,2,0,372,1,1,0,155,1,0,3,0,3
30,1,1,1,0,313,1,1,0,311,3,1,0,0,2
38,1,1,1,0,638,1,0,1,90,2,0,3,0,4
52,4,2,2,0,-334,1,0,0,402,2,0,3,0,6
41,4,1,2,0,2470,1,0,0,22,2,0,3,0,4
40,1,1,0,0,34,1,0,0,350,2,1,0,0,4
58,6,1,3,0,1187,1,0,0,228,2,0,3,0,8
33,0,1,1,0,519,1,0,1,175,1,0,3,0,3
26,0,2,1,0,985,1,0,0,267,2,0,3,0,1
37,1,1,1,0,1114,1,1,0,133,1,0,3,0,3
54,4,0,2,0,432,1,0,0,160,1,0,3,0,7
34,7,0,1,0,27,1,0,0,192,1,0,3,0,3
32,0,0,2,0,-2,1,0,0,103,3,1,0,0,2
33,4,1,1,0,3935,1,0,0,765,1,2,0,1,3
52,4,0,2,0,1988,1,0,0,88,1,1,0,0,6
29,1,1,3,0,486,1,0,0,422,1,1,0,0,2
37,9,1,1,0,1345,1,0,0,74,6,4,0,0,3
44,9,1,3,1,-375,1,1,1,149,4,0,3,0,5
25,1,2,1,0,51,1,0,0,70,3,4,1,0,1
30,7,2,1,0,346,1,0,0,87,3,5,1,0,2
55,0,1,1,0,6205,0,0,0,233,2,0,3,0,7
32,1,1,1,0,25,1,0,0,28,2,3,1,0,2
30,0,2,1,0,1282,1,0,0,346,3,2,1,0,2
28,1,1,2,0,417,1,1,0,523,2,2,0,0,2
34,0,2,0,0,0,1,1,0,172,4,0,3,0,3
26,10,1,1,0,285,1,0,0,265,2,2,0,0,1
37,9,1,1,0,146,1,1,0,82,2,2,0,0,3
35,1,2,1,0,343,1,0,0,151,2,0,3,0,3
30,1,1,0,0,0,1,0,0,239,2,0,3,0,2
32,1,1,0,0,-6,1,0,0,169,2,0,3,0,2
41,1,1,0,0,13,1,0,0,358,2,1,0,0,4
46,1,1,0,0,147,1,0,0,116,2,3,0,0,5
40,4,1,2,0,429,1,0,0,222,2,4,0,0,4
34,9,2,1,0,1259,1,0,0,379,2,1,0,0,3
35,4,1,2,0,991,1,0,0,1489,3,0,3,1,3
48,2,0,1,0,2,1,1,0,593,2,4,0,0,6
31,4,2,2,0,59,1,1,0,1347,2,1,0,1,2
38,6,1,2,0,327,1,0,0,69,2,0,3,0,4
40,7,2,1,0,326,1,0,0,242,2,2,0,0,4
34,7,2,1,0,0,1,0,0,307,2,0,3,0,3
36,1,1,1,0,4,1,0,0,544,4,0,3,0,3
26,1,1,1,0,0,1,0,0,320,3,0,3,0,1
32,0,1,1,1,-166,1,0,0,129,3,0,3,0,2
51,4,0,2,0,318,1,0,0,102,2,2,0,0,6
41,1,1,1,0,-940,1,1,0,206,2,0,3,0,4
31,1,2,1,0,-457,1,0,0,270,4,2,0,0,2
31,7,1,1,0,-414,1,0,0,1369,3,0,3,0,2
36,7,1,1,0,0,1,0,0,456,3,0,3,0,3
38,4,2,2,0,427,1,0,0,17,3,2,0,0,4
25,7,2,1,0,0,1,0,0,293,3,0,3,0,1
26,8,2,1,0,47,1,0,0,273,4,0,3,0,1
44,0,0,1,0,49,1,0,0,155,2,0,3,0,5
41,9,1,1,0,741,1,0,0,606,3,6,1,0,4
31,1,1,1,0,1407,1,0,0,142,3,0,3,0,2
46,1,1,1,0,-1400,1,0,1,309,3,4,0,0,5
39,10,1,0,0,1147,1,1,0,232,2,5,0,0,4
29,1,1,1,0,100,1,1,0,152,4,2,0,0,2
38,9,2,1,0,435,1,0,0,437,4,1,0,0,4
20,8,2,1,0,602,1,0,0,373,4,0,3,0,0
37,1,2,1,0,48,0,0,0,140,2,0,3,0,3
43,2,1,1,0,0,1,0,1,167,3,0,3,0,5
53,1,1,1,0,-71,1,0,0,91,3,0,3,0,7
34,4,2,2,0,705,1,0,0,458,3,0,3,0,3
43,1,1,0,0,289,1,0,0,284,3,0,3,0,5
36,1,1,1,0,777,1,0,0,185,3,0,3,0,3
34,9,1,1,0,1254,0,0,0,77,3,0,3,0,3
36,4,1,2,0,152,1,0,0,467,2,0,3,0,3
35,9,1,1,0,2468,1,0,0,187,8,0,3,0,3
60,4,1,2,0,6,1,0,0,787,3,0,3,0,8
40,4,1,2,0,1598,1,1,0,1074,4,3,0,1,4
35,1,1,0,0,2953,1,0,1,97,2,0,3,0,3
36,1,1,3,0,-400,1,1,0,362,2,1,0,0,3
30,1,1,1,0,-71,1,0,0,165,2,0,3,0,2
34,9,2,1,0,440,1,0,0,445,2,2,0,0,3
29,4,1,2,0,0,1,0,0,667,2,0,3,1,2
39,9,1,1,0,147,1,0,0,151,2,0,3,0,4
35,4,1,2,0,802,1,0,0,686,2,0,3,1,3
35,9,2,2,0,275,1,0,0,157,3,5,0,0,3
46,9,2,1,0,747,1,0,1,22,6,0,3,0,5
57,4,1,0,0,2911,1,1,1,276,2,0,3,0,7
31,4,1,2,0,-692,1,1,0,117,2,0,3,0,2
31,6,2,1,0,148,1,1,0,232,2,4,0,0,2
22,1,1,1,0,223,1,0,0,268,1,1,0,0,0
45,4,1,2,0,-206,1,0,0,337,2,0,3,0,5
25,8,2,1,0,115,0,0,0,796,2,0,3,0,1
38,4,2,2,0,104,1,0,0,606,3,0,3,1,4
37,1,1,1,0,-57,1,1,0,55,5,0,3,0,3
42,1,1,0,0,2111,1,0,0,86,2,0,3,0,4
37,0,2,1,0,22,1,0,0,28,2,5,0,0,3
30,0,2,1,0,122,1,0,0,219,2,0,3,0,2
39,6,1,1,0,1304,1,1,0,183,3,0,3,0,4
48,1,1,0,0,-254,1,0,0,210,2,1,1,0,6
48,4,1,1,0,3663,1,0,1,25,5,1,0,0,6
56,2,0,2,0,151,1,0,0,16,5,1,1,0,7
48,9,1,1,0,505,1,0,0,113,2,0,3,0,6
32,1,2,1,0,1402,1,0,0,343,3,5,1,0,2
34,1,1,1,0,4,1,1,0,315,2,0,3,0,3
36,1,1,1,0,975,1,0,0,186,2,1,0,0,3
34,1,1,1,0,0,1,1,0,175,4,0,3,0,3
26,8,2,1,0,502,1,0,1,82,1,0,3,0,1
50,4,1,2,0,29,1,0,0,83,4,20,1,0,6
26,8,2,1,0,1209,1,0,0,57,4,0,3,0,1
58,2,0,1,0,0,1,0,0,270,3,0,3,0,8
26,7,2,1,0,1700,1,0,0,13,5,0,3,0,1
29,7,0,1,0,92,1,0,0,240,1,0,3,0,2
26,4,2,2,0,199,1,0,0,413,1,0,3,0,1
54,1,1,0,0,-864,1,0,1,755,3,5,0,0,7
54,4,1,0,0,3185,1,1,0,187,1,0,3,0,7
35,9,0,1,0,2777,1,0,0,633,1,0,3,0,3
34,10,1,1,0,2173,1,1,0,370,1,0,3,0,3
37,4,1,2,0,1780,1,0,0,205,1,0,3,0,3
25,7,1,1,0,10,1,0,0,51,1,1,0,0,1
31,6,2,2,0,253,1,0,0,157,1,4,0,0,2
34,4,2,2,0,2679,1,0,0,195,1,0,3,0,3
30,7,1,1,0,0,1,0,0,512,1,0,3,0,2
35,1,1,1,0,-701,1,1,0,531,3,0,3,0,3
53,1,1,0,0,0,1,1,0,263,1,0,3,0,7
30,4,1,1,0,-559,1,1,0,98,1,2,0,0,2
26,1,2,1,0,7475,1,0,0,204,1,0,3,0,1
52,0,1,0,0,448,1,0,0,82,1,0,3,0,6
33,0,2,2,0,490,1,0,0,31,1,2,0,0,3
31,1,1,1,0,990,1,1,0,92,1,0,3,0,2
28,0,1,1,0,0,1,0,0,47,1,0,3,0,2
32,4,1,2,0,2465,1,1,0,923,1,0,3,1,2
32,9,1,1,0,169,1,0,0,22,11,0,3,0,2
50,0,2,1,0,2040,1,0,0,149,1,1,0,0,6
31,4,2,2,0,23,1,0,0,98,1,0,3,0,2
36,1,1,1,0,89,1,0,0,62,6,2,0,0,3
29,0,0,1,0,504,1,0,0,203,1,0,3,0,2
31,1,1,1,0,1326,1,0,0,689,1,0,3,0,2
41,1,1,0,0,293,1,1,0,102,1,0,3,0,4
24,7,2,1,0,14,1,0,0,241,1,0,3,0,1
28,1,2,1,1,87,1,0,0,27,1,1,0,0,2
34,4,2,2,0,171,1,0,0,191,1,1,0,0,3
24,1,1,0,0,-247,1,0,0,203,1,0,3,0,1
33,9,0,1,0,250,1,1,0,277,1,0,3,0,3
32,4,2,2,0,41,1,0,0,449,1,1,1,0,2
38,1,0,1,0,887,1,0,0,722,1,0,3,0,4
56,0,2,1,0,1854,1,0,1,45,1,2,0,0,7
39,4,2,2,0,968,1,0,0,59,1,6,0,0,4
38,7,1,1,0,369,1,0,1,224,1,0,3,0,4
31,4,2,2,0,874,1,0,0,98,1,2,0,0,2
37,6,2,2,0,2441,1,1,0,248,1,0,3,0,3
29,0,2,1,0,-194,1,0,0,127,1,0,3,0,2
51,4,1,1,0,441,1,0,0,189,2,2,1,0,6
33,4,1,2,0,29,1,0,0,549,1,0,3,0,3
37,7,1,1,0,343,1,1,0,104,1,7,0,0,3
27,1,1,1,0,245,1,0,0,121,1,2,0,0,1
33,0,1,1,0,-370,1,0,0,261,1,1,0,1,3
29,0,2,2,0,422,1,0,0,103,1,1,0,0,2
25,2,2,2,0,140,1,0,0,348,1,0,3,0,1
35,9,1,1,0,883,1,0,0,333,1,1,0,0,3
47,7,1,1,0,1629,1,0,0,25,1,0,3,0,5
30,0,1,2,0,400,1,0,0,223,1,0,3,0,2
30,1,0,1,0,292,1,0,0,381,1,5,1,0,2
53,6,1,2,0,167,1,0,0,84,1,1,1,0,7
31,7,0,0,0,459,1,0,0,623,1,1,2,1,2
30,9,1,1,0,3875,1,0,0,131,1,2,1,0,2
34,1,0,1,0,-131,1,0,0,132,1,1,0,0,3
56,1,1,1,0,471,1,0,0,104,1,2,0,0,7
35,1,1,1,0,0,1,0,0,19,1,2,0,0,3
35,9,0,1,0,44,1,1,0,366,1,2,0,0,3
43,0,1,1,0,544,1,0,0,187,1,0,3,0,5
34,4,1,2,0,1495,1,0,0,50,1,0,3,0,3
40,1,2,1,0,322,1,0,0,201,1,0,3,0,4
34,4,2,2,0,2607,0,0,0,63,1,12,1,0,3
40,7,0,0,0,4,1,0,0,171,2,0,3,0,4
43,0,1,1,0,24,1,0,0,183,4,2,1,0,5
27,7,1,1,0,58,1,0,0,113,1,2,1,0,1
54,4,0,1,0,300,1,0,0,329,1,2,2,0,7
33,7,2,1,0,1646,1,0,1,317,2,0,3,0,3
32,9,2,2,0,69,0,0,0,95,1,3,1,0,2
32,9,2,2,0,514,1,1,0,138,1,1,0,0,2
33,1,2,1,0,381,1,0,0,1957,1,0,3,0,3
26,11,0,1,0,-295,1,0,0,556,1,0,3,0,1
36,4,2,2,0,260,1,0,0,49,1,0,3,0,3
34,9,2,1,0,49,0,0,0,393,1,1,0,0,3
32,7,1,1,0,426,1,1,0,383,1,1,1,0,2
37,4,0,2,0,641,1,0,0,334,1,0,3,0,3
30,0,2,1,0,222,1,0,0,455,1,0,3,0,2
32,1,2,1,0,1291,1,0,0,223,1,1,0,0,2
50,2,1,1,0,806,1,1,0,141,8,2,1,0,6
26,4,2,2,0,114,1,0,0,457,1,0,3,1,1
36,4,1,1,0,396,1,0,0,327,4,0,3,0,3
30,1,2,1,0,959,1,0,0,375,1,0,3,0,2
39,1,1,1,0,-219,1,0,0,101,1,0,3,0,4
42,1,1,0,0,1461,1,0,0,757,2,3,0,1,4
34,4,0,2,0,94,1,0,0,46,1,0,3,0,3
38,9,2,2,0,178,1,0,0,184,1,1,0,0,4
27,9,2,1,0,-211,1,0,0,146,1,3,0,0,1
44,1,1,0,0,134,1,0,0,378,1,0,3,0,5
38,0,0,1,0,673,1,0,0,429,1,3,1,0,4
32,9,2,1,0,129,1,0,0,213,1,0,3,0,2
37,4,1,2,0,900,1,0,0,155,1,2,0,0,3
38,1,2,1,0,4860,1,0,0,130,1,0,3,0,4
33,6,2,2,0,544,1,0,0,155,1,0,3,0,3
32,9,2,1,0,1210,1,1,0,107,1,4,0,0,2
40,2,1,2,0,-164,0,0,0,87,1,0,3,0,4
45,4,1,2,0,1033,1,0,0,177,1,1,0,0,5
28,1,1,1,0,251,1,0,0,754,1,0,3,0,2
35,1,2,0,0,1147,1,1,1,29,1,0,3,0,3
34,7,2,1,0,-38,1,0,0,48,1,0,3,0,3
24,1,2,1,0,6837,1,0,0,345,1,0,3,0,1
28,7,2,1,0,6332,1,0,1,149,1,4,0,0,2
35,1,2,1,1,-177,1,1,0,193,1,0,3,0,3
36,2,1,2,0,280,1,0,0,252,1,1,0,0,3
41,4,1,0,0,733,1,0,0,69,1,7,0,0,4
41,7,2,0,0,5907,1,0,0,198,1,5,0,0,4
36,0,2,1,0,0,1,1,1,63,1,3,0,0,3
36,4,2,2,0,-679,1,1,0,172,1,1,0,0,3
31,6,1,2,0,259,1,0,0,47,1,0,3,0,2
40,0,2,1,0,178,1,0,0,83,1,0,3,0,4
31,1,2,3,0,461,1,0,0,462,1,0,3,0,2
45,2,1,2,0,3689,1,0,0,397,1,5,0,0,5
58,5,1,1,0,-324,1,0,0,229,2,0,3,0,8
33,0,2,2,0,475,1,0,0,1046,1,0,3,1,3
39,4,1,2,0,3,1,0,0,1145,1,1,0,0,4
33,1,1,0,0,494,1,0,0,159,1,2,0,0,3
30,0,1,1,0,187,1,0,0,56,1,1,0,0,2
47,4,2,2,0,714,1,0,0,609,1,0,3,0,5
42,4,1,2,0,1435,1,0,0,1148,1,0,3,1,4
48,0,1,1,0,-30,1,0,0,133,1,0,3,0,6
39,1,1,1,0,0,1,0,0,502,1,2,0,0,4
41,9,2,1,0,32,1,0,0,162,1,0,3,0,4
36,4,2,2,0,4,1,0,0,855,2,1,0,1,3
35,4,2,2,0,1618,1,1,0,542,1,0,3,1,3
35,7,2,1,0,544,1,0,0,91,1,2,0,0,3
27,9,2,1,0,905,1,1,0,245,1,0,3,0,1
39,4,2,2,0,4239,1,0,0,40,1,0,3,0,4
44,1,0,0,0,-57,1,0,0,234,1,2,0,0,5
38,2,1,0,0,-786,1,0,0,126,1,0,3,0,4
32,1,1,1,0,428,1,0,0,93,1,1,0,0,2
34,9,1,1,0,-1490,1,1,0,219,1,0,3,0,3
32,1,1,0,0,39,1,0,0,128,1,0,3,0,2
30,7,2,1,0,-271,1,0,0,609,1,1,2,1,2
33,2,1,2,0,2179,1,1,0,217,1,2,1,0,3
33,7,2,1,0,358,1,0,0,302,1,3,0,0,3
26,1,2,1,0,2,1,0,0,223,1,0,3,0,1
31,1,2,1,0,11639,1,0,0,1191,1,0,3,0,2
39,2,0,1,0,-271,1,0,0,406,1,0,3,0,4
55,1,0,1,0,-152,1,0,0,36,3,0,3,0,7
21,9,2,1,0,64,1,0,0,16,1,0,3,0,0
37,4,1,2,0,502,1,0,0,551,1,1,0,0,3
23,9,2,1,0,4659,1,0,0,158,1,4,0,0,1
24,0,1,1,0,61,1,1,0,278,1,2,1,0,1
41,1,1,0,0,6596,1,0,0,192,1,1,0,0,4
58,5,1,2,0,138,0,0,0,143,1,5,0,0,8
32,1,1,0,0,-145,1,1,0,273,1,0,3,0,2
58,4,1,0,0,1052,1,0,0,147,1,4,0,0,8
25,1,2,1,0,-392,1,0,0,346,1,0,3,0,1
36,2,1,2,0,4576,1,0,0,272,1,0,3,0,3
25,7,2,1,0,0,1,0,0,282,1,0,3,0,1
46,4,1,1,0,1363,1,1,0,60,4,0,3,0,5
47,7,1,3,0,12839,1,0,0,50,1,4,0,0,5
45,9,2,1,0,29,1,0,0,86,1,1,0,0,5
32,7,2,2,0,1763,1,0,0,163,2,0,3,0,2
31,9,2,1,0,77,1,0,0,229,1,0,3,0,2
25,8,2,1,0,520,1,0,0,236,1,0,3,0,1
54,9,1,1,0,6,1,0,0,109,1,1,0,0,7
39,9,2,1,0,14,1,0,0,72,1,0,3,0,4
44,9,1,1,0,78,1,0,0,122,1,1,0,0,5
31,1,2,1,0,1882,0,0,0,529,2,0,3,0,2
59,0,2,1,0,2166,1,1,0,574,1,0,3,1,8
53,1,1,1,0,913,1,0,0,213,1,1,0,0,7
28,7,2,1,0,168,1,0,0,128,1,0,3,0,2
44,1,1,0,0,4031,1,0,0,983,4,0,3,1,5
39,9,1,1,0,-475,1,0,0,168,3,1,0,0,4
59,5,1,1,0,599,1,0,0,31,1,0,3,0,8
51,2,1,2,0,228,1,0,0,72,1,0,3,0,6
54,4,0,2,0,0,1,0,0,199,1,3,0,0,7
37,1,2,1,0,2469,1,0,0,232,1,0,3,0,3
53,4,1,2,0,34230,1,1,0,279,1,9,1,0,7
57,4,1,2,0,779,1,0,0,282,1,1,0,0,7
60,1,1,1,0,322,1,0,0,63,1,0,3,0,8
51,7,1,3,0,6,1,0,0,282,1,0,3,0,6
51,5,1,0,0,670,1,0,0,391,1,0,3,0,6
47,9,0,2,0,477,1,0,1,973,1,1,0,0,5
41,4,1,2,0,1072,1,0,0,199,1,0,3,0,4
37,4,1,2,0,64,0,0,0,219,1,1,0,0,3
53,0,2,0,0,0,1,0,0,176,1,5,1,0,7
37,1,1,1,0,7,1,1,0,336,1,0,3,0,3
41,7,2,1,0,-278,1,0,0,17,5,3,0,0,4
48,1,1,1,1,0,1,1,0,275,1,0,3,0,6
33,9,1,1,0,399,1,0,0,143,1,0,3,0,3
30,9,2,1,0,359,1,0,0,362,1,1,0,0,2
57,6,1,2,0,192,1,0,0,320,1,0,3,0,7
47,1,0,1,0,25,1,0,0,166,1,0,3,0,5
36,4,2,2,0,1804,0,0,0,170,1,1,1,0,3
29,0,2,1,0,428,1,1,0,54,1,2,0,0,2
37,1,1,0,0,223,1,0,0,569,1,3,0,0,3
58,7,1,1,0,2745,1,0,0,161,1,2,0,0,8
53,6,1,1,0,1066,1,0,0,57,2,4,0,0,7
44,7,1,1,0,191,1,1,0,490,1,0,3,0,5
24,0,2,1,0,1725,1,0,0,59,1,0,3,0,1
51,2,1,1,0,0,1,0,0,158,1,2,0,0,6
54,4,1,2,0,8509,1,0,0,147,1,0,3,0,7
48,9,1,1,0,-938,1,0,0,134,1,2,0,0,6
46,9,0,1,0,-1034,1,1,0,195,1,0,3,0,5
32,4,2,2,0,-307,1,1,0,447,2,2,0,0,2
29,1,2,1,0,2891,1,0,0,293,1,0,3,0,2
31,9,1,1,0,504,1,1,0,52,2,0,3,0,2
34,9,0,1,0,558,1,0,0,130,2,5,0,0,3
31,1,2,1,0,0,1,0,0,113,2,1,1,0,2
56,7,0,1,0,72,1,1,0,263,1,4,0,0,7
41,3,1,0,0,322,0,0,0,105,1,2,0,0,4
42,1,1,1,0,2044,1,1,0,155,1,5,0,0,4
29,1,2,1,0,43,0,0,0,142,1,1,0,0,2
42,7,2,1,0,2348,1,0,0,448,2,0,3,0,4
35,1,1,1,0,682,1,0,0,141,1,0,3,0,3
42,0,1,1,0,874,1,0,0,176,1,2,1,0,4
38,1,1,0,0,1,1,0,0,154,1,0,3,0,4
37,4,2,2,0,815,1,0,0,77,1,0,3,0,3
40,9,2,1,0,1001,1,1,0,148,1,0,3,0,4
50,1,1,1,0,16,1,0,0,290,1,11,0,0,6
45,3,1,2,0,0,1,0,1,309,1,0,3,0,5
39,9,2,2,0,741,1,0,0,69,1,0,3,0,4
28,1,1,1,0,-470,1,0,0,275,2,0,3,0,2
28,4,2,2,0,682,1,0,0,79,1,0,3,0,2
28,1,1,1,0,922,1,0,0,226,1,1,1,0,2
47,1,1,0,0,328,1,0,0,58,1,0,3,0,5
25,0,2,1,0,122,1,0,0,481,2,0,3,1,1
46,4,1,1,0,21,1,0,0,124,1,2,0,0,5
35,9,2,1,0,1467,1,1,0,381,1,0,3,0,3
43,1,0,0,0,1234,1,0,0,307,1,0,3,0,5
51,1,0,0,0,57,1,1,0,355,1,0,3,0,6
27,8,2,2,0,37,1,0,0,125,1,1,0,0,1
23,1,2,1,0,537,1,0,0,172,1,2,1,0,1
47,1,1,0,0,206,1,1,0,118,1,0,3,0,5
50,4,1,1,0,0,1,1,0,55,1,0,3,0,6
